No.,link
32,https://www.dawn.com/news/1782246/canada-pulls-41-diplomats-from-india
33,https://www.dawn.com/news/1782298/cartoon-20-october-2023
34,https://www.dawn.com/news/1782298/cartoon-20-october-2023
35,https://www.dawn.com/news/1782121/fakhar-zaman-unavailable-for-world-cup-selection-until-next-week-after-suffering-knee-injury
36,https://www.dawn.com/news/1782121/fakhar-zaman-unavailable-for-world-cup-selection-until-next-week-after-suffering-knee-injury
37,https://www.dawn.com/news/1782119/in-meeting-with-xi-pm-kakar-hails-pak-china-partnership-as-made-in-heaven
38,https://www.dawn.com/news/1782119/in-meeting-with-xi-pm-kakar-hails-pak-china-partnership-as-made-in-heaven
39,https://www.dawn.com/news/1782260/sc-suspends-phc-order-granting-blanket-bail-to-pti-leaders
40,https://www.dawn.com/news/1782260/sc-suspends-phc-order-granting-blanket-bail-to-pti-leaders
41,https://www.dawn.com/news/1782273/us-official-resigns-over-military-aid-to-israel
42,https://www.dawn.com/news/1782273/us-official-resigns-over-military-aid-to-israel
43,https://www.dawn.com/news/1782112/veteran-lawyer-sm-zafar-passes-away-in-lahore
44,https://www.dawn.com/news/1782112/veteran-lawyer-sm-zafar-passes-away-in-lahore
45,https://www.dawn.com/news/1782383/israeli-police-crack-down-on-arab-citizens-expressing-solidarity-with-gaza
46,https://www.dawn.com/news/1782383/israeli-police-crack-down-on-arab-citizens-expressing-solidarity-with-gaza
47,https://www.dawn.com/news/1782087/the-ideological-evolution-of-hamas
48,https://www.dawn.com/news/1782087/the-ideological-evolution-of-hamas
49,https://www.dawn.com/news/1782340/rather-be-with-them-gaza-students-in-egypt-fear-worst-for-families
50,https://www.dawn.com/news/1782340/rather-be-with-them-gaza-students-in-egypt-fear-worst-for-families
51,https://www.dawn.com/news/1782314/gaza-and-kashmir-have-become-small-scale-models-of-a-hellish-world-in-the-making-for-our-children
52,https://www.dawn.com/news/1782289
53,https://www.dawn.com/news/1782351/editorial-high-death-toll-of-journalists-covering-gaza-reflects-disdain-for-civilian-lives-particularly-by-israelis
54,https://www.dawn.com/news/1782285
55,https://www.dawn.com/news/1782290/waste-not-the-crises
56,https://www.dawn.com/news/1782290/waste-not-the-crises
57,https://www.dawn.com/news/1782289/ana-dammi-filasteeni
58,https://www.dawn.com/news/1782289/ana-dammi-filasteeni
59,https://www.dawn.com/news/1782288/reach-the-masses
60,https://www.dawn.com/news/1782288/reach-the-masses
61,https://www.dawn.com/news/1782287/not-worth-it
62,https://www.dawn.com/news/1782287/not-worth-it
63,https://www.dawn.com/news/1782014/accessing-climate-finance
64,https://www.dawn.com/news/1782014/accessing-climate-finance
65,https://www.dawn.com/news/1782286/cpecs-potential
66,https://www.dawn.com/news/1782286/cpecs-potential
67,https://www.dawn.com/news/1782285/media-under-fire
68,https://www.dawn.com/news/1782285/media-under-fire
69,https://www.dawn.com/news/1782284/unjust-bloodshed
70,https://www.dawn.com/news/1782284/unjust-bloodshed
71,https://www.dawn.com/news/1782010/israeli-barbarism
72,https://www.dawn.com/news/1782010/israeli-barbarism
73,https://www.dawn.com/news/1782009/slippery-customer
74,https://www.dawn.com/news/1782009/slippery-customer
75,https://www.dawn.com/news/1782008/football-hope
76,https://www.dawn.com/news/1782008/football-hope
77,https://www.dawn.com/news/1782012/abrahams-seed
78,https://www.dawn.com/news/1782012/abrahams-seed
79,https://www.dawn.com/news/1782012/abrahams-seed
80,https://www.dawn.com/news/1782142/ton-up-kohli-stars-as-india-overwhelm-bangladesh-in-world-cup
81,https://www.dawn.com/news/1782142/ton-up-kohli-stars-as-india-overwhelm-bangladesh-in-world-cup
82,https://www.dawn.com/news/1782142/ton-up-kohli-stars-as-india-overwhelm-bangladesh-in-world-cup
